province,year,track,schoolName,minScore
湖南,2023,历史类,永州师范高等专科学校,379
湖南,2023,历史类,永州职业技术学院,257
湖南,2023,历史类,湖南三一工业职业技术学院,231
湖南,2023,历史类,湖南中医药大学,477
湖南,2023,历史类,湖南中医药大学湘杏学院,448
湖南,2023,历史类,湖南中医药高等专科学校,378
湖南,2023,历史类,湖南九嶷职业技术学院,293
湖南,2023,历史类,湖南交通工程学院,410
湖南,2023,历史类,湖南交通职业技术学院,258
湖南,2023,历史类,湖南人文科技学院,438
湖南,2023,历史类,湖南体育职业学院,285
湖南,2023,历史类,湖南信息学院,305
湖南,2023,历史类,湖南信息职业技术学院,327
湖南,2023,历史类,湖南农业大学,472
湖南,2023,历史类,湖南农业大学东方科技学院,452
湖南,2023,历史类,湖南劳动人事职业学院,325
湖南,2023,历史类,湖南化工职业技术学院,308
湖南,2023,历史类,湖南医药学院,448
湖南,2023,历史类,湖南司法警官职业学院,365
湖南,2023,历史类,湖南吉利汽车职业技术学院,250
湖南,2023,历史类,湖南商务职业技术学院,298
湖南,2023,历史类,湖南国防工业职业技术学院,301
湖南,2023,历史类,湖南城市学院,465
湖南,2023,历史类,湖南城建职业技术学院,245
湖南,2023,历史类,湖南外国语职业学院,204
湖南,2023,历史类,湖南外贸职业学院,346
湖南,2023,历史类,湖南大众传媒职业技术学院,333
湖南,2023,历史类,湖南大学,580
湖南,2023,历史类,湖南女子学院,460
湖南,2023,历史类,湖南安全技术职业学院,260
湖南,2023,历史类,湖南工业大学,420
湖南,2023,历史类,湖南工业大学科技学院,442
湖南,2023,历史类,湖南工业职业技术学院,300
湖南,2023,历史类,湖南工商大学,454
湖南,2023,历史类,湖南工商职业学院,336
湖南,2023,历史类,湖南工学院,464
湖南,2023,历史类,湖南工程学院,465
湖南,2023,历史类,湖南工程学院应用技术学院,441
湖南,2023,历史类,湖南工程职业技术学院,323
湖南,2023,历史类,湖南工艺美术职业学院,304
湖南,2023,历史类,湖南师范大学,536
湖南,2023,历史类,湖南幼儿师范高等专科学校,365
湖南,2023,历史类,湖南应用技术学院,435
湖南,2023,历史类,湖南文理学院,451
湖南,2023,历史类,湖南有色金属职业技术学院,309
湖南,2023,历史类,湖南机电职业技术学院,332
湖南,2023,历史类,湖南民族职业学院,298
湖南,2023,历史类,湖南水利水电职业技术学院,337
湖南,2023,历史类,湖南汽车工程职业大学,220
湖南,2023,历史类,湖南涉外经济学院,406
湖南,2023,历史类,湖南环境生物职业技术学院,319
湖南,2023,历史类,湖南现代物流职业技术学院,301
湖南,2023,历史类,湖南理工大学,462
湖南,2023,历史类,湖南理工职业技术学院,315
湖南,2023,历史类,湖南生物机电职业技术学院,336
湖南,2023,历史类,湖南电气职业技术学院,317
湖南,2023,历史类,湖南石油化工职业技术学院,272
湖南,2023,历史类,湖南科技大学,507
湖南,2023,历史类,湖南科技大学潇湘学院,456
湖南,2023,历史类,湖南科技学院,454
湖南,2023,历史类,湖南科技职业学院,226
湖南,2023,历史类,湖南第一师范学院,445
湖南,2023,历史类,湖南网络工程职业学院,330
湖南,2023,历史类,湖南艺术职业学院,309
湖南,2023,历史类,湖南警察学院,431
湖南,2023,历史类,湖南财政经济学院,458
湖南,2023,历史类,湖南财经工业职业技术学院,310
湖南,2023,历史类,湖南软件职业技术大学,350
湖南,2023,历史类,湖南邮电职业技术学院,320
湖南,2023,历史类,湖南铁路科技职业技术学院,388
湖南,2023,历史类,湖南铁道职业技术学院,367
湖南,2023,历史类,湖南食品药品职业学院,313
湖南,2023,历史类,湖南高速铁路职业技术学院,372
湖南,2023,历史类,湘中幼儿师范高等专科学校,359
湖南,2023,历史类,湘南学院,435
湖南,2023,历史类,湘南幼儿师范高等专科学校,309
湖南,2023,历史类,湘潭医卫职业技术学院,373
湖南,2023,历史类,湘潭大学,527
湖南,2023,历史类,湘潭理工学院,439
湖南,2023,历史类,湘西民族职业技术学院,296
湖南,2023,历史类,潇湘职业学院,309
湖南,2023,历史类,益阳医学高等专科学校,382
湖南,2023,历史类,益阳师范高等专科学校,322
湖南,2023,历史类,益阳职业技术学院,311
湖南,2023,历史类,衡阳师范学院,449
湖南,2023,历史类,衡阳师范学院南岳学院,452
湖南,2023,历史类,衡阳幼儿师范高等专科学校,256
湖南,2023,历史类,邵阳学院,452
湖南,2023,历史类,邵阳工业职业技术学院,285
湖南,2023,历史类,邵阳职业技术学院,300
湖南,2023,历史类,郴州职业技术学院,324
湖南,2023,历史类,长沙医学院,428
湖南,2023,历史类,长沙南方职业学院,220
湖南,2023,历史类,长沙卫生职业学院,385
湖南,2023,历史类,长沙商贸旅游职业技术学院,208
湖南,2023,历史类,长沙学院,472
湖南,2023,历史类,长沙工业学院,460
湖南,2023,历史类,长沙师范学院,476
湖南,2023,历史类,长沙幼儿师范高等专科学校,271
湖南,2023,历史类,长沙文创艺术职业学院,200
湖南,2023,历史类,长沙民政职业技术学院,355
湖南,2023,历史类,长沙环境保护职业技术学院,308
湖南,2023,历史类,长沙理工大学,489
湖南,2023,历史类,长沙理工大学城南学院,459
湖南,2023,历史类,长沙电力职业技术学院,389
湖南,2023,历史类,长沙职业技术学院,335
湖南,2023,历史类,长沙航空职业技术学院,227
湖南,2023,历史类,长沙轨道交通职业学院,258
湖南,2023,物理类,中南大学,567
湖南,2023,物理类,中南林业科技大学,379
湖南,2023,物理类,中南林业科技大学涉外学院,433
湖南,2023,物理类,中国人民解放军国防科技大学,603
湖南,2023,物理类,保险职业学院,300
湖南,2023,物理类,南华大学,462
湖南,2023,物理类,南华大学船山学院,424
湖南,2023,物理类,吉首大学,426
湖南,2023,物理类,娄底幼儿师范高等专科学校,301
湖南,2023,物理类,娄底职业技术学院,327
湖南,2023,物理类,岳阳学院,424
湖南,2023,物理类,岳阳职业技术学院,371
湖南,2023,物理类,常德学院,431
湖南,2023,物理类,常德科技职业技术学院,321
湖南,2023,物理类,常德职业技术学院,358
湖南,2023,物理类,张家界学院,431
湖南,2023,物理类,张家界航空工业职业技术学院,326
湖南,2023,物理类,怀化学院,450
湖南,2023,物理类,怀化师范高等专科学校,353
湖南,2023,物理类,怀化职业技术学院,335
湖南,2023,物理类,永州师范高等专科学校,383
湖南,2023,物理类,永州职业技术学院,327
湖南,2023,物理类,湖南三一工业职业技术学院,244
湖南,2023,物理类,湖南中医药大学,471
湖南,2023,物理类,湖南中医药大学湘杏学院,436
湖南,2023,物理类,湖南中医药高等专科学校,383
湖南,2023,物理类,湖南九嶷职业技术学院,332
湖南,2023,物理类,湖南交通工程学院,422
湖南,2023,物理类,湖南交通职业技术学院,365
湖南,2023,物理类,湖南人文科技学院,423
湖南,2023,物理类,湖南体育职业学院,314
湖南,2023,物理类,湖南信息学院,300
湖南,2023,物理类,湖南信息职业技术学院,395
湖南,2023,物理类,湖南农业大学,462
湖南,2023,物理类,湖南农业大学东方科技学院,444
湖南,2023,物理类,湖南劳动人事职业学院,349
湖南,2023,物理类,湖南化工职业技术学院,354
湖南,2023,物理类,湖南医药学院,450
湖南,2023,物理类,湖南司法警官职业学院,372
湖南,2023,物理类,湖南吉利汽车职业技术学院,243
湖南,2023,物理类,湖南商务职业技术学院,356
湖南,2023,物理类,湖南国防工业职业技术学院,341
湖南,2023,物理类,湖南城市学院,441
湖南,2023,物理类,湖南城建职业技术学院,342
湖南,2023,物理类,湖南外国语职业学院,205
湖南,2023,物理类,湖南外贸职业学院,366
湖南,2023,物理类,湖南大众传媒职业技术学院,373
湖南,2023,物理类,湖南大学,574
湖南,2023,物理类,湖南女子学院,438
湖南,2023,物理类,湖南安全技术职业学院,353
湖南,2023,物理类,湖南工业大学,415
湖南,2023,物理类,湖南工业大学科技学院,432
湖南,2023,物理类,湖南工业职业技术学院,291
湖南,2023,物理类,湖南工商大学,395
湖南,2023,物理类,湖南工商职业学院,261
湖南,2023,物理类,湖南工学院,444
湖南,2023,物理类,湖南工程学院,438
湖南,2023,物理类,湖南工程学院应用技术学院,428
湖南,2023,物理类,湖南工程职业技术学院,332
湖南,2023,物理类,湖南工艺美术职业学院,359
湖南,2023,物理类,湖南师范大学,540
湖南,2023,物理类,湖南幼儿师范高等专科学校,375
湖南,2023,物理类,湖南应用技术学院,416
湖南,2023,物理类,湖南文理学院,443
湖南,2023,物理类,湖南有色金属职业技术学院,335
湖南,2023,物理类,湖南机电职业技术学院,386
湖南,2023,物理类,湖南民族职业学院,340
湖南,2023,物理类,湖南水利水电职业技术学院,370
湖南,2023,物理类,湖南汽车工程职业大学,277
湖南,2023,物理类,湖南涉外经济学院,394
湖南,2023,物理类,湖南环境生物职业技术学院,366
湖南,2023,物理类,湖南现代物流职业技术学院,332
湖南,2023,物理类,湖南理工大学,420
湖南,2023,物理类,湖南理工职业技术学院,363
湖南,2023,物理类,湖南生物机电职业技术学院,361
湖南,2023,物理类,湖南电气职业技术学院,349
湖南,2023,物理类,湖南石油化工职业技术学院,337
湖南,2023,物理类,湖南科技大学,431
湖南,2023,物理类,湖南科技大学潇湘学院,430
湖南,2023,物理类,湖南科技学院,440
湖南,2023,物理类,湖南科技职业学院,369
湖南,2023,物理类,湖南第一师范学院,407
湖南,2023,物理类,湖南网络工程职业学院,373
湖南,2023,物理类,湖南艺术职业学院,383
湖南,2023,物理类,湖南警察学院,439
湖南,2023,物理类,湖南财政经济学院,462
湖南,2023,物理类,湖南财经工业职业技术学院,351
湖南,2023,物理类,湖南软件职业技术大学,374
湖南,2023,物理类,湖南邮电职业技术学院,359
湖南,2023,物理类,湖南铁路科技职业技术学院,385
湖南,2023,物理类,湖南铁道职业技术学院,351
湖南,2023,物理类,湖南食品药品职业学院,352
湖南,2023,物理类,湖南高尔夫旅游职业学院,251
湖南,2023,物理类,湖南高速铁路职业技术学院,389
湖南,2023,物理类,湘中幼儿师范高等专科学校,367
湖南,2023,物理类,湘南学院,453
湖南,2023,物理类,湘南幼儿师范高等专科学校,303
湖南,2023,物理类,湘潭医卫职业技术学院,385
湖南,2023,物理类,湘潭大学,524
湖南,2023,物理类,湘潭理工学院,424
湖南,2023,物理类,湘西民族职业技术学院,325
湖南,2023,物理类,潇湘职业学院,266
湖南,2023,物理类,益阳医学高等专科学校,394
湖南,2023,物理类,益阳师范高等专科学校,330
湖南,2023,物理类,益阳职业技术学院,342
湖南,2023,物理类,衡阳师范学院,446
湖南,2023,物理类,衡阳师范学院南岳学院,436
湖南,2023,物理类,衡阳幼儿师范高等专科学校,321
湖南,2023,物理类,邵阳学院,434
湖南,2023,物理类,邵阳工业职业技术学院,310
湖南,2023,物理类,邵阳职业技术学院,330
湖南,2023,物理类,郴州职业技术学院,333
湖南,2023,物理类,长沙医学院,415
湖南,2023,物理类,长沙南方职业学院,297
湖南,2023,物理类,长沙卫生职业学院,388
湖南,2023,物理类,长沙商贸旅游职业技术学院,351
湖南,2023,物理类,长沙学院,437
湖南,2023,物理类,长沙工业学院,446
湖南,2023,物理类,长沙师范学院,441
湖南,2023,物理类,长沙幼儿师范高等专科学校,335
湖南,2023,物理类,长沙文创艺术职业学院,200
湖南,2023,物理类,长沙民政职业技术学院,371
湖南,2023,物理类,长沙环境保护职业技术学院,335
湖南,2023,物理类,长沙理工大学,494
湖南,2023,物理类,长沙理工大学城南学院,428
湖南,2023,物理类,长沙电力职业技术学院,414
湖南,2023,物理类,长沙职业技术学院,375
湖南,2023,物理类,长沙航空职业技术学院,291
湖南,2023,物理类,长沙轨道交通职业学院,256
甘肃,2023,历史类,兰州交通大学,400
甘肃,2023,历史类,兰州信息科技学院,429
甘肃,2023,历史类,兰州博文科技学院,408
甘肃,2023,历史类,兰州城市学院,460
甘肃,2023,历史类,兰州外语职业学院,223
甘肃,2023,历史类,兰州大学,569
甘肃,2023,历史类,兰州工商学院,450
甘肃,2023,历史类,兰州文理学院,443
甘肃,2023,历史类,兰州理工大学,424
甘肃,2023,历史类,兰州石化职业技术大学,280
甘肃,2023,历史类,兰州职业技术学院,329
甘肃,2023,历史类,兰州财经大学,372
甘肃,2023,历史类,兰州资源环境职业技术大学,275
甘肃,2023,历史类,培黎职业学院,282
甘肃,2023,历史类,天水师范大学,467
甘肃,2023,历史类,河西学院,448
甘肃,2023,历史类,甘肃中医药大学,476
甘肃,2023,历史类,甘肃交通职业技术学院,314
甘肃,2023,历史类,甘肃农业大学,474
甘肃,2023,历史类,甘肃工业职业技术大学,264
甘肃,2023,历史类,甘肃建筑职业技术学院,320
甘肃,2023,历史类,甘肃政法大学,499
甘肃,2023,历史类,甘肃有色冶金职业技术学院,309
甘肃,2023,历史类,甘肃林业职业技术大学,268
甘肃,2023,历史类,甘肃民族师范学院,465
甘肃,2023,历史类,甘肃财贸职业学院,343
甘肃,2023,历史类,白银希望职业技术学院,235
甘肃,2023,历史类,白银矿冶职业技术学院,281
甘肃,2023,历史类,西北师范大学,451
甘肃,2023,历史类,西北民族大学,446
甘肃,2023,历史类,陇东学院,462
甘肃,2023,物理类,兰州交通大学,437
甘肃,2023,物理类,兰州信息科技学院,401
甘肃,2023,物理类,兰州博文科技学院,400
甘肃,2023,物理类,兰州城市学院,433
甘肃,2023,物理类,兰州外语职业学院,269
甘肃,2023,物理类,兰州大学,571
甘肃,2023,物理类,兰州工业学院,322
甘肃,2023,物理类,兰州工商学院,436
甘肃,2023,物理类,兰州文理学院,433
甘肃,2023,物理类,兰州理工大学,455
甘肃,2023,物理类,兰州石化职业技术大学,332
甘肃,2023,物理类,兰州职业技术学院,403
甘肃,2023,物理类,兰州财经大学,416
甘肃,2023,物理类,兰州资源环境职业技术大学,294
甘肃,2023,物理类,培黎职业学院,368
甘肃,2023,物理类,天水师范大学,427
甘肃,2023,物理类,河西学院,433
甘肃,2023,物理类,甘肃中医药大学,417
甘肃,2023,物理类,甘肃交通职业技术学院,347
甘肃,2023,物理类,甘肃农业大学,439
甘肃,2023,物理类,甘肃医学院,457
甘肃,2023,物理类,甘肃工业职业技术大学,312
甘肃,2023,物理类,甘肃建筑职业技术学院,384
甘肃,2023,物理类,甘肃政法大学,508
甘肃,2023,物理类,甘肃有色冶金职业技术学院,371
甘肃,2023,物理类,甘肃林业职业技术大学,276
甘肃,2023,物理类,甘肃民族师范学院,451
甘肃,2023,物理类,甘肃畜牧工程职业技术学院,360
甘肃,2023,物理类,甘肃财贸职业学院,378
甘肃,2023,物理类,白银希望职业技术学院,293
甘肃,2023,物理类,白银矿冶职业技术学院,359
甘肃,2023,物理类,西北师范大学,441
甘肃,2023,物理类,西北民族大学,426
甘肃,2023,物理类,陇东学院,431
福建,2023,历史类,三明医学科技职业学院,277
福建,2023,历史类,三明学院,458
福建,2023,历史类,仰恩大学,433
福建,2023,历史类,华侨大学,501
福建,2023,历史类,厦门东海职业技术学院,232
福建,2023,历史类,厦门兴才职业技术学院,241
福建,2023,历史类,厦门医学院,504
福建,2023,历史类,厦门华厦学院,429
福建,2023,历史类,厦门华天涉外职业技术学院,216
福建,2023,历史类,厦门南洋职业学院,239
福建,2023,历史类,厦门城市职业学院,322
福建,2023,历史类,厦门大学,571
福建,2023,历史类,厦门大学嘉庚学院,454
福建,2023,历史类,厦门安防科技职业学院,234
福建,2023,历史类,厦门工学院,420
福建,2023,历史类,厦门海洋职业技术学院,342
福建,2023,历史类,厦门演艺职业学院,220
福建,2023,历史类,厦门理工学院,469
福建,2023,历史类,厦门软件职业技术学院,217
福建,2023,历史类,宁德师范学院,472
福建,2023,历史类,宁德职业技术学院,309
福建,2023,历史类,武夷学院,460
福建,2023,历史类,武夷山职业学院,222
福建,2023,历史类,泉州信息工程学院,436
福建,2023,历史类,泉州医学高等专科学校,416
福建,2023,历史类,泉州华光职业学院,221
福建,2023,历史类,泉州工程职业技术学院,232
福建,2023,历史类,泉州工艺美术职业学院,370
福建,2023,历史类,泉州师范学院,479
福建,2023,历史类,泉州幼儿师范高等专科学校,333
福建,2023,历史类,泉州海洋职业学院,203
福建,2023,历史类,泉州纺织服装职业学院,221
福建,2023,历史类,泉州经贸职业技术学院,238
福建,2023,历史类,泉州职业技术大学,434
福建,2023,历史类,泉州轻工职业学院,222
福建,2023,历史类,湄洲湾职业技术学院,262
福建,2023,历史类,漳州卫生职业学院,378
福建,2023,历史类,漳州城市职业学院,323
福建,2023,历史类,漳州理工职业学院,233
福建,2023,历史类,漳州科技职业学院,220
福建,2023,历史类,漳州职业技术学院,335
福建,2023,历史类,福州墨尔本理工职业学院,271
福建,2023,历史类,福州外语外贸学院,405
福建,2023,历史类,福州大学,546
福建,2023,历史类,福州大学至诚学院,444
福建,2023,历史类,福州工商学院,453
福建,2023,历史类,福州理工学院,453
福建,2023,历史类,福州科技职业技术学院,238
福建,2023,历史类,福州职业技术学院,385
福建,2023,历史类,福州英华职业学院,328
福建,2023,历史类,福州软件职业技术学院,221
福建,2023,历史类,福州黎明职业技术学院,222
福建,2023,历史类,福建中医药大学,479
福建,2023,历史类,福建信息职业技术学院,306
福建,2023,历史类,福建农业职业技术学院,288
福建,2023,历史类,福建农林大学,456
福建,2023,历史类,福建农林大学金山学院,430
福建,2023,历史类,福建医科大学,526
福建,2023,历史类,福建华南女子职业学院,238
福建,2023,历史类,福建卫生职业技术学院,384
福建,2023,历史类,福建商学院,465
福建,2023,历史类,福建师范大学,493
福建,2023,历史类,福建师范大学协和学院,410
福建,2023,历史类,福建幼儿师范高等专科学校,372
福建,2023,历史类,福建技术师范学院,463
福建,2023,历史类,福建林业职业技术学院,321
福建,2023,历史类,福建水利电力职业技术学院,327
福建,2023,历史类,福建江夏学院,426
福建,2023,历史类,福建理工大学,516
福建,2023,历史类,福建生物工程职业技术学院,311
福建,2023,历史类,福建电力职业技术学院,398
福建,2023,历史类,福建船政交通职业学院,373
福建,2023,历史类,福建艺术职业学院,375
福建,2023,历史类,福建警察学院,489
福建,2023,历史类,莆田学院,458
福建,2023,历史类,闽北职业技术学院,293
福建,2023,历史类,闽南师范大学,458
福建,2023,历史类,闽南理工学院,431
福建,2023,历史类,闽南科技学院,437
福建,2023,历史类,闽江大学,474
福建,2023,历史类,闽江师范高等专科学校,306
福建,2023,历史类,闽西职业技术学院,336
福建,2023,历史类,阳光学院,427
福建,2023,历史类,集美大学,488
福建,2023,历史类,集美大学诚毅学院,456
福建,2023,历史类,黎明职业大学,304
福建,2023,历史类,龙岩学院,465
福建,2023,物理类,三明医学科技职业学院,337
福建,2023,物理类,三明学院,436
福建,2023,物理类,仰恩大学,416
福建,2023,物理类,华侨大学,411
福建,2023,物理类,厦门东海职业技术学院,235
福建,2023,物理类,厦门兴才职业技术学院,222
福建,2023,物理类,厦门医学院,477
福建,2023,物理类,厦门华厦学院,415
福建,2023,物理类,厦门华天涉外职业技术学院,220
福建,2023,物理类,厦门南洋职业学院,244
福建,2023,物理类,厦门城市职业学院,346
福建,2023,物理类,厦门大学,567
福建,2023,物理类,厦门大学嘉庚学院,425
福建,2023,物理类,厦门安防科技职业学院,215
福建,2023,物理类,厦门工学院,391
福建,2023,物理类,厦门海洋职业技术学院,360
福建,2023,物理类,厦门演艺职业学院,202
福建,2023,物理类,厦门理工学院,484
福建,2023,物理类,厦门软件职业技术学院,263
福建,2023,物理类,宁德师范学院,455
福建,2023,物理类,宁德职业技术学院,333
福建,2023,物理类,武夷学院,446
福建,2023,物理类,武夷山职业学院,221
福建,2023,物理类,泉州信息工程学院,394
福建,2023,物理类,泉州医学高等专科学校,393
福建,2023,物理类,泉州华光职业学院,220
福建,2023,物理类,泉州工程职业技术学院,230
福建,2023,物理类,泉州工艺美术职业学院,358
福建,2023,物理类,泉州师范学院,436
福建,2023,物理类,泉州幼儿师范高等专科学校,374
福建,2023,物理类,泉州海洋职业学院,229
福建,2023,物理类,泉州纺织服装职业学院,216
福建,2023,物理类,泉州经贸职业技术学院,310
福建,2023,物理类,泉州职业技术大学,430
福建,2023,物理类,泉州轻工职业学院,220
福建,2023,物理类,湄洲湾职业技术学院,308
福建,2023,物理类,漳州卫生职业学院,387
福建,2023,物理类,漳州城市职业学院,356
福建,2023,物理类,漳州理工职业学院,233
福建,2023,物理类,漳州科技职业学院,208
福建,2023,物理类,漳州职业技术学院,341
福建,2023,物理类,福州墨尔本理工职业学院,228
福建,2023,物理类,福州外语外贸学院,391
福建,2023,物理类,福州大学,554
福建,2023,物理类,福州大学至诚学院,422
福建,2023,物理类,福州工商学院,423
福建,2023,物理类,福州理工学院,431
福建,2023,物理类,福州科技职业技术学院,320
福建,2023,物理类,福州职业技术学院,375
福建,2023,物理类,福州英华职业学院,336
福建,2023,物理类,福州软件职业技术学院,223
福建,2023,物理类,福州黎明职业技术学院,200
福建,2023,物理类,福建中医药大学,445
福建,2023,物理类,福建体育职业技术学院,382
福建,2023,物理类,福建信息职业技术学院,358
福建,2023,物理类,福建农业职业技术学院,318
福建,2023,物理类,福建农林大学,457
福建,2023,物理类,福建农林大学金山学院,428
福建,2023,物理类,福建医科大学,485
福建,2023,物理类,福建华南女子职业学院,250
福建,2023,物理类,福建卫生职业技术学院,379
福建,2023,物理类,福建商学院,461
福建,2023,物理类,福建师范大学,477
福建,2023,物理类,福建师范大学协和学院,423
福建,2023,物理类,福建幼儿师范高等专科学校,380
福建,2023,物理类,福建技术师范学院,448
福建,2023,物理类,福建林业职业技术学院,351
福建,2023,物理类,福建水利电力职业技术学院,367
福建,2023,物理类,福建江夏学院,430
福建,2023,物理类,福建理工大学,458
福建,2023,物理类,福建生物工程职业技术学院,350
福建,2023,物理类,福建电力职业技术学院,399
福建,2023,物理类,福建船政交通职业学院,391
福建,2023,物理类,福建艺术职业学院,377
福建,2023,物理类,福建警察学院,496
福建,2023,物理类,莆田学院,447
福建,2023,物理类,闽北职业技术学院,351
福建,2023,物理类,闽南师范大学,436
福建,2023,物理类,闽南理工学院,414
福建,2023,物理类,闽南科技学院,430
福建,2023,物理类,闽江大学,431
福建,2023,物理类,闽江师范高等专科学校,340
福建,2023,物理类,闽西职业技术学院,343
福建,2023,物理类,阳光学院,421
福建,2023,物理类,集美大学,487
福建,2023,物理类,集美大学诚毅学院,428
福建,2023,物理类,黎明职业大学,331
福建,2023,物理类,龙岩学院,444
西藏,2023,历史类,西藏农牧大学,457
西藏,2023,历史类,西藏大学,499
西藏,2023,历史类,西藏职业技术学院,286
西藏,2023,历史类,西藏警官高等专科学校,406
西藏,2023,物理类,西藏农牧大学,426
西藏,2023,物理类,西藏大学,490
西藏,2023,物理类,西藏职业技术学院,282
西藏,2023,物理类,西藏警官高等专科学校,403
贵州,2023,历史类,六盘水师范学院,470
贵州,2023,历史类,六盘水幼儿师范高等专科学校,292
贵州,2023,历史类,六盘水职业技术学院,312
贵州,2023,历史类,兴义民族师范学院,462
贵州,2023,历史类,凯里学院,476
贵州,2023,历史类,安顺学院,462
贵州,2023,历史类,毕节医学高等专科学校,290
贵州,2023,历史类,毕节幼儿师范高等专科学校,282
贵州,2023,历史类,毕节职业技术学院,316
贵州,2023,历史类,贵州中医药大学,483
贵州,2023,历史类,贵州健康职业学院,344
贵州,2023,历史类,贵州农业职业学院,315
贵州,2023,历史类,贵州医科大学神奇民族医药学院,459
贵州,2023,历史类,贵州商学院,478
贵州,2023,历史类,贵州城市职业学院,229
贵州,2023,历史类,贵州大学,492
贵州,2023,历史类,贵州工商职业大学,236
贵州,2023,历史类,贵州工程应用技术学院,470
贵州,2023,历史类,贵州工程职业学院,200
贵州,2023,历史类,贵州工贸职业学院,228
贵州,2023,历史类,贵州师范大学,480
贵州,2023,历史类,贵州师范学院,475
贵州,2023,历史类,贵州建设职业技术学院,318
贵州,2023,历史类,贵州护理职业技术学院,371
贵州,2023,历史类,贵州机电职业技术学院,311
贵州,2023,历史类,贵州民族大学,460
贵州,2023,历史类,贵州民用航空职业学院,223
贵州,2023,历史类,贵州电子信息职业技术学院,328
贵州,2023,历史类,贵州盛华职业学院,257
贵州,2023,历史类,贵州经贸职业技术学院,256
贵州,2023,历史类,贵州航天职业技术学院,362
贵州,2023,历史类,贵州航空职业技术学院,282
贵州,2023,历史类,贵州警察学院,482
贵州,2023,历史类,贵州财经大学,433
贵州,2023,历史类,贵州财经职业学院,302
贵州,2023,历史类,贵州轻工职业大学,289
贵州,2023,历史类,贵州黔南科技学院,443
贵州,2023,历史类,贵州黔南经济学院,445
贵州,2023,历史类,贵阳人文科技学院,449
贵州,2023,历史类,贵阳信息科技学院,429
贵州,2023,历史类,贵阳学院,470
贵州,2023,历史类,贵阳幼儿师范高等专科学校,293
贵州,2023,历史类,贵阳康养职业大学,440
贵州,2023,历史类,贵阳职业技术学院,329
贵州,2023,历史类,遵义医科大学,493
贵州,2023,历史类,遵义医科大学医学与科技学院,478
贵州,2023,历史类,遵义医药高等专科学校,400
贵州,2023,历史类,遵义师范学院,496
贵州,2023,历史类,遵义职业技术学院,284
贵州,2023,历史类,铜仁学院,471
贵州,2023,历史类,铜仁幼儿师范高等专科学校,330
贵州,2023,历史类,铜仁职业技术大学,306
贵州,2023,历史类,黔东南民族职业技术学院,216
贵州,2023,历史类,黔南民族师范学院,452
贵州,2023,历史类,黔南民族幼儿师范高等专科学校,321
贵州,2023,历史类,黔南民族职业技术学院,276
贵州,2023,历史类,黔西南民族职业技术学院,212
贵州,2023,物理类,六盘水师范学院,455
贵州,2023,物理类,六盘水幼儿师范高等专科学校,310
贵州,2023,物理类,六盘水职业技术学院,358
贵州,2023,物理类,兴义民族师范学院,463
贵州,2023,物理类,凯里学院,435
贵州,2023,物理类,安顺学院,461
贵州,2023,物理类,安顺职业技术学院,378
贵州,2023,物理类,毕节医学高等专科学校,329
贵州,2023,物理类,毕节工业职业技术学院,282
贵州,2023,物理类,毕节幼儿师范高等专科学校,329
贵州,2023,物理类,毕节职业技术学院,356
贵州,2023,物理类,茅台学院,434
贵州,2023,物理类,贵州中医药大学,445
贵州,2023,物理类,贵州中医药大学时珍学院,445
贵州,2023,物理类,贵州交通职业大学,355
贵州,2023,物理类,贵州健康职业学院,350
贵州,2023,物理类,贵州农业职业学院,360
贵州,2023,物理类,贵州医科大学,460
贵州,2023,物理类,贵州医科大学神奇民族医药学院,441
贵州,2023,物理类,贵州商学院,454
贵州,2023,物理类,贵州城市职业学院,253
贵州,2023,物理类,贵州大学,484
贵州,2023,物理类,贵州大学北阿拉巴马国际工程技术学院,484
贵州,2023,物理类,贵州工商职业大学,218
贵州,2023,物理类,贵州工程应用技术学院,455
贵州,2023,物理类,贵州工程职业学院,308
贵州,2023,物理类,贵州工贸职业学院,270
贵州,2023,物理类,贵州师范大学,470
贵州,2023,物理类,贵州师范学院,460
贵州,2023,物理类,贵州建设职业技术学院,375
贵州,2023,物理类,贵州护理职业技术学院,386
贵州,2023,物理类,贵州机电职业技术学院,351
贵州,2023,物理类,贵州民族大学,463
贵州,2023,物理类,贵州水利水电职业技术学院,336
贵州,2023,物理类,贵州理工学院,434
贵州,2023,物理类,贵州电子信息职业技术学院,303
贵州,2023,物理类,贵州盛华职业学院,286
贵州,2023,物理类,贵州经贸职业技术学院,313
贵州,2023,物理类,贵州航天职业技术学院,337
贵州,2023,物理类,贵州航空职业技术学院,286
贵州,2023,物理类,贵州警察学院,472
贵州,2023,物理类,贵州财经大学,416
贵州,2023,物理类,贵州财经职业学院,353
贵州,2023,物理类,贵州轻工职业大学,341
贵州,2023,物理类,贵州黔南科技学院,435
贵州,2023,物理类,贵州黔南经济学院,423
贵州,2023,物理类,贵阳人文科技学院,432
贵州,2023,物理类,贵阳信息科技学院,410
贵州,2023,物理类,贵阳学院,464
贵州,2023,物理类,贵阳幼儿师范高等专科学校,327
贵州,2023,物理类,贵阳康养职业大学,450
贵州,2023,物理类,贵阳职业技术学院,355
贵州,2023,物理类,遵义医科大学,476
贵州,2023,物理类,遵义医科大学医学与科技学院,467
贵州,2023,物理类,遵义医药高等专科学校,384
贵州,2023,物理类,遵义师范学院,447
